,Animal ID,Name,DateTime,MonthYear,Found Location,Intake Type,Intake Condition,Animal Type,Sex upon Intake,Age upon Intake,Breed,Color,found_zipcode,found_lat,found_lon
125166,A833198,211 G,2021-04-26 11:46:00,04/26/2021 11:46:00 AM,8735 North Lamar in Austin (TX),Stray,Injured,Cat,Intact Male,1 weeks,Domestic Medium Hair,White/Gray,78753-4150,30.369852,-97.6872612
125167,A833191,Jesse,2021-04-26 10:58:00,04/26/2021 10:58:00 AM,Travis (TX),Owner Surrender,Normal,Cat,Neutered Male,9 years,Domestic Medium Hair,Black/White,None,,
125168,A833200,213 G,2021-04-26 11:43:00,04/26/2021 11:43:00 AM,8735 North Lamar in Austin (TX),Stray,Injured,Cat,Intact Female,1 weeks,Domestic Medium Hair,White/Blue,78753-4150,30.369852,-97.6872612
125169,A833206,,2021-04-26 12:29:00,04/26/2021 12:29:00 PM,5600 Lomita Verde Circle in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Black,None,30.2082335,-97.87105199353627
125170,A832633,Ellie,2021-04-16 22:00:00,04/16/2021 10:00:00 PM,1230 East Martin Luther King Jr Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Shepherd,Black/Brown,78721,30.2855789,-97.6649993
125171,A832601,*Daphne - Event,2021-04-16 10:51:00,04/16/2021 10:51:00 AM,51St Street And Manor Road in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever Mix,Brown/Black,None,,
125172,A832901,*Tutti Frutti - Event,2021-04-21 13:09:00,04/21/2021 01:09:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Anatol Shepherd Mix,Sable,None,,
125173,A832758,*Sonata - Event,2021-04-19 11:41:00,04/19/2021 11:41:00 AM,1101 Mearns Meadow Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Collie Smooth Mix,Tan/White,78758,30.369444,-97.700663
125174,A832598,*Naomi,2021-04-16 10:51:00,04/16/2021 10:51:00 AM,51St Street And Manor Road in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Catahoula Mix,Brown Merle/White,None,,
125175,A832965,Trunks - Event,2021-04-21 17:01:00,04/21/2021 05:01:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 months,German Shepherd Mix,Black/Tan,None,,
125176,A832899,*Superman - Event,2021-04-21 13:09:00,04/21/2021 01:09:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Siberian Husky/German Shepherd,Tan/White,None,,
125177,A832898,*Rocky Road - Event,2021-04-21 13:09:00,04/21/2021 01:09:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Anatol Shepherd Mix,Tricolor,None,,
125178,A833167,Daddy,2021-04-25 18:06:00,04/25/2021 06:06:00 PM,10813 Dimitrios in Austin (TX),Stray,Sick,Dog,Neutered Male,13 years,Bull Terrier,Brown/White,None,,
125179,A832229,Lil Milo,2021-04-09 14:03:00,04/09/2021 02:03:00 PM,20501 Oak Canyon in Travis (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Orange Tabby,None,,
125180,A829814,*Ki,2021-04-26 15:03:00,04/26/2021 03:03:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Pit Bull,Tan,None,,
125181,A833092,,2021-04-23 17:50:00,04/23/2021 05:50:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,2 months,Domestic Shorthair,Black/White,None,,
125182,A833240,Ash,2021-04-26 15:27:00,04/26/2021 03:27:00 PM,1601 East Slaughter Lane in Austin (TX),Stray,Normal,Cat,Neutered Male,5 years,Domestic Shorthair,Gray,78747,30.1666739,-97.7818664
125183,A833243,,2021-04-26 16:16:00,04/26/2021 04:16:00 PM,2211 Patsy in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Alaskan Husky Mix,Black/White,None,,
125184,A833244,,2021-04-26 16:14:00,04/26/2021 04:14:00 PM,11908 Anderson Mill Road in Austin (TX),Stray,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Orange Tabby,78613,30.456821,-97.828366
125185,A833242,,2021-04-26 16:16:00,04/26/2021 04:16:00 PM,2211 Patsy in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Alaskan Husky Mix,Black/White,None,,
125186,A833053,,2021-04-23 15:17:00,04/23/2021 03:17:00 PM,3406 Catalina Drive in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,German Shepherd Mix,Sable/Brown,78741,30.2189165,-97.7390762775
125187,A832973,Prismo,2021-04-21 20:55:00,04/21/2021 08:55:00 PM,4600 Rocking Chair Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever,White,78744,30.1977475,-97.74284511989796
125188,A832756,*Cadence,2021-04-19 11:41:00,04/19/2021 11:41:00 AM,1101 Mearns Meadow Boulevard in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,Labrador Retriever Mix,Brown Brindle/White,78758,30.369444,-97.700663
125189,A832409,Sarro,2021-04-13 08:38:00,04/13/2021 08:38:00 AM,4607 Whirlaway Drive in Travis (TX),Public Assist,Normal,Dog,Intact Male,1 year,Black/Tan Hound,Black/Brown,78617,30.18128505,-97.64001290120413
125190,A833238,Cairo - Event,2021-04-26 15:17:00,04/26/2021 03:17:00 PM,Pflugerville (TX),Owner Surrender,Normal,Dog,Intact Male,3 months,Great Pyrenees,White,None,,
125191,A833246,,2021-04-26 16:14:00,04/26/2021 04:14:00 PM,11908 Anderson Mill Road in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Cream Tabby,78613,30.456821,-97.828366
125192,A833245,,2021-04-26 16:14:00,04/26/2021 04:14:00 PM,11908 Anderson Mill Road in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Cream Tabby,78613,30.456821,-97.828366
125193,A822659,Buddy,2021-04-26 15:10:00,04/26/2021 03:10:00 PM,780 Bastrop Highway Lot 16 in Austin (TX),Public Assist,Normal,Dog,Neutered Male,1 year,Pit Bull/Labrador Retriever,Black,None,,
125194,A833219,,2021-04-26 12:54:00,04/26/2021 12:54:00 PM,124 West Anderson Lane in Austin (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Torbie,78757,30.344704,-97.70524401046242
125195,A833256,,2021-04-26 19:57:00,04/26/2021 07:57:00 PM,1801 South Mopac Expressway in Austin (TX),Wildlife,Normal,Other,Unknown,1 year,Bat,Brown,78704,30.25948,-97.79350062184874
125196,A833211,*Prada,2021-04-26 12:45:00,04/26/2021 12:45:00 PM,1054 Springdale in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby,None,,
125197,A833208,*Versace,2021-04-26 12:45:00,04/26/2021 12:45:00 PM,1054 Springdale in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby,None,,
125198,A833207,*Armani,2021-04-26 12:45:00,04/26/2021 12:45:00 PM,1054 Springdale in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby,None,,
125199,A833210,*Mcqueen,2021-04-26 12:45:00,04/26/2021 12:45:00 PM,1054 Springdale in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair,Brown Tabby,None,,
125200,A831208,,2021-03-24 08:19:00,03/24/2021 08:19:00 AM,9905 Plover Dr in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Chihuahua Longhair,Brown/Black,78753,30.366456499999998,-97.69045116000001
125201,A832650,,2021-04-17 12:47:00,04/17/2021 12:47:00 PM,5000 Lark Creek Court in Austin (TX),Stray,Nursing,Dog,Intact Female,1 month,Australian Cattle Dog Mix,White/Blue Tick,None,,
125202,A833070,,2021-04-23 15:22:00,04/23/2021 03:22:00 PM,3625 Duval Road in Austin (TX),Stray,Normal,Dog,Spayed Female,7 years,Yorkshire Terrier Mix,Brown/Black,78759,30.41118437884967,-97.72123403016158
125203,A832649,,2021-04-17 12:47:00,04/17/2021 12:47:00 PM,5000 Lark Creek Court in Austin (TX),Stray,Nursing,Dog,Intact Female,1 month,Australian Cattle Dog Mix,White/Red Tick,None,,
125204,A832698,Rat,2021-04-18 13:11:00,04/18/2021 01:11:00 PM,Austin (TX),Public Assist,Normal,Dog,Neutered Male,10 years,Rat Terrier Mix,Tricolor,None,,
125205,A833152,Bunny,2021-04-25 11:10:00,04/25/2021 11:10:00 AM,11900 Sonoma in Bee Cave (TX),Public Assist,Nursing,Dog,Intact Female,1 weeks,Belgian Malinois/German Shepherd,Brown,None,,
125206,A833275,Vi,2021-04-27 11:47:00,04/27/2021 11:47:00 AM,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 month,Boxer Mix,Red/White,None,,
125207,A833269,*T-Bone,2021-04-27 10:33:00,04/27/2021 10:33:00 AM,Austin (TX),Owner Surrender,Injured,Dog,Intact Male,1 month,Pit Bull,Fawn/White,None,,
125208,A832574,*Kimchi,2021-04-15 16:48:00,04/15/2021 04:48:00 PM,2209 Kinney Road in Austin (TX),Abandoned,Normal,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby,78704,30.246682,-97.77310212222221
125209,A833280,Blue,2021-04-27 12:03:00,04/27/2021 12:03:00 PM,7006 Meador in Austin (TX),Stray,Injured,Dog,Neutered Male,1 year,Labrador Retriever,Red,None,,
125210,A832865,*Nina,2021-04-20 18:05:00,04/20/2021 06:05:00 PM,505 Delmar in Austin (TX),Stray,Injured,Cat,Intact Female,2 years,Domestic Shorthair,Brown Tabby/White,None,,
125211,A833077,*Maeve,2021-04-23 16:15:00,04/23/2021 04:15:00 PM,Elk Pass Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair,White/Black,78742,30.1996174,-97.6935537
125212,A833281,*Poblano,2021-04-27 13:39:00,04/27/2021 01:39:00 PM,1205 Harvey Street in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Black/White,78702,30.2767105,-97.70420254283218
125213,A833286,*Piri Piri,2021-04-27 13:39:00,04/27/2021 01:39:00 PM,1205 Harvey Street in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby/White,78702,30.2767105,-97.70420254283218
125214,A833284,*Cayenne,2021-04-27 13:39:00,04/27/2021 01:39:00 PM,1205 Harvey Street in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Black,78702,30.2767105,-97.70420254283218
125215,A833287,*Habanero,2021-04-27 13:39:00,04/27/2021 01:39:00 PM,1205 Harvey Street in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby/White,78702,30.2767105,-97.70420254283218
125216,A833079,,2021-04-23 16:15:00,04/23/2021 04:15:00 PM,Elk Pass Drive in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Brown Tabby/White,78742,30.1996174,-97.6935537
125217,A832877,Nakita,2021-04-21 08:05:00,04/21/2021 08:05:00 AM,Austin (TX),Owner Surrender,Injured,Dog,Intact Female,1 month,Siberian Husky,White/Black,None,,
125218,A833078,,2021-04-23 16:15:00,04/23/2021 04:15:00 PM,Elk Pass Drive in Austin (TX),Stray,Normal,Cat,Intact Female,4 weeks,Domestic Shorthair,Brown Tabby/White,78742,30.1996174,-97.6935537
125219,A833080,,2021-04-23 16:15:00,04/23/2021 04:15:00 PM,Elk Pass Drive in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Black/White,78742,30.1996174,-97.6935537
125220,A833138,*Hank,2021-04-24 14:30:00,04/24/2021 02:30:00 PM,20307 Engelmann Lane in Travis (TX),Stray,Injured,Dog,Intact Male,5 years,Labrador Retriever,Yellow,78653,30.465198,-97.50334381578946
125221,A833335,Oso,2021-04-28 11:24:00,04/28/2021 11:24:00 AM,1204 Watermelon Way in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Kuvasz Mix,White,78725,30.226022,-97.630978
125222,A833416,,2021-04-29 13:05:00,04/29/2021 01:05:00 PM,15000 Maha Road in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,White/Black,None,,
125223,A833385,Zeus,2021-04-29 09:13:00,04/29/2021 09:13:00 AM,4618 E 7Th Street in Austin (TX),Stray,Injured,Dog,Neutered Male,6 years,Pit Bull,Gray/White,78702,30.255801,-97.700658
125224,A833402,*Caspian,2021-04-29 11:43:00,04/29/2021 11:43:00 AM,Great Falls Dr in Travis (TX),Stray,Injured,Cat,Neutered Male,2 years,Domestic Shorthair,Gray,None,,
125225,A833282,*Serrano,2021-04-27 13:39:00,04/27/2021 01:39:00 PM,1205 Harvey Street in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair,Black/White,78702,30.2767105,-97.70420254283218
125226,A833298,Keke,2021-04-27 15:36:00,04/27/2021 03:36:00 PM,Mopac And Brodie in Austin (TX),Stray,Sick,Dog,Intact Female,6 years,Pit Bull,White/Brown,None,,
125227,A828399,Rayo,2021-01-16 16:11:00,01/16/2021 04:11:00 PM,Colfax Drive And Imperial Drive in Austin (TX),Stray,Normal,Dog,Intact Male,10 months,German Shepherd Mix,Tan/Black,None,,
125228,A828399,Rayo,2021-04-20 12:40:00,04/20/2021 12:40:00 PM,9301 Hog Eye Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd Mix,Tan/Black,None,,
125229,A833300,281 G,2021-04-27 15:58:00,04/27/2021 03:58:00 PM,2705 Hoeke Lane in Austin (TX),Stray,Normal,Cat,Intact Female,1 weeks,Domestic Shorthair,Calico,78744,30.212636,-97.689897
125230,A833301,314 G,2021-04-27 15:58:00,04/27/2021 03:58:00 PM,2705 Hoeke Lane in Austin (TX),Stray,Normal,Cat,Intact Male,1 weeks,Domestic Shorthair,White,78744,30.212636,-97.689897
125231,A833307,Felipe,2021-04-27 16:45:00,04/27/2021 04:45:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Guinea Pig,Tricolor,None,,
125232,A833306,Pimpon,2021-04-27 16:45:00,04/27/2021 04:45:00 PM,Austin (TX),Owner Surrender,Normal,Other,Intact Male,2 years,Guinea Pig,Tricolor,None,,
125233,A827990,*Sky,2021-04-27 17:18:00,04/27/2021 05:18:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,8 months,German Shorthair Pointer/American Pit Bull Terrier,Liver/Blue,None,,
125235,A827990,*Sky,2021-01-05 14:28:00,01/05/2021 02:28:00 PM,7203 Bennet Avenue in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,German Shorthair Pointer/American Pit Bull Terrier,Liver/Blue,None,,
125236,A832742,Lady,2021-04-27 16:46:00,04/27/2021 04:46:00 PM,2803 Lafayette in Austin (TX),Stray,Normal,Cat,Intact Female,13 years,Domestic Longhair,Orange Tabby,None,,
125237,A823189,Deebo,2021-04-27 20:29:00,04/27/2021 08:29:00 PM,1071 Clayton in Austin (TX),Public Assist,Normal,Dog,Intact Male,3 years,Pit Bull,Fawn/White,None,,
125238,A833308,,2021-04-27 17:26:00,04/27/2021 05:26:00 PM,1156 West Cesar Chavez Street in Austin (TX),Abandoned,Normal,Cat,Intact Female,1 month,Domestic Shorthair,Gray/White,78703,30.2698608,-97.759685
125239,A833310,,2021-04-27 17:26:00,04/27/2021 05:26:00 PM,1156 West Cesar Chavez Street in Austin (TX),Abandoned,Normal,Cat,Intact Male,1 month,Domestic Shorthair,Brown Tabby/White,78703,30.2698608,-97.759685
125240,A723702,Archer,2021-04-27 19:21:00,04/27/2021 07:21:00 PM,4410 Avenue F in Austin (TX),Public Assist,Normal,Cat,Neutered Male,6 years,Domestic Shorthair Mix,Blue Tabby,78751,30.3081021,-97.72796522501895
125241,A833254,,2021-04-26 19:54:00,04/26/2021 07:54:00 PM,615 Wonsley in Austin (TX),Stray,Injured,Cat,Unknown,1 year,Domestic Shorthair,Gray Tabby,None,,
125242,A833129,,2021-04-24 12:53:00,04/24/2021 12:53:00 PM,13425 Vizquel Loop in Travis (TX),Stray,Normal,Dog,Intact Male,2 months,Australian Shepherd Mix,Chocolate,78617,30.1753035,-97.6155680237573
125243,A833127,,2021-04-24 13:32:00,04/24/2021 01:32:00 PM,13425 Vizquel Loop in Travis (TX),Stray,Normal,Dog,Intact Female,2 months,Australian Shepherd Mix,Chocolate/White,78617,30.1753035,-97.6155680237573
125244,A832972,*Fritz,2021-04-21 20:55:00,04/21/2021 08:55:00 PM,4600 Rocking Chair Road in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,German Shepherd Mix,Brown/Black,78744,30.1977475,-97.74284511989796
125248,A833332,,2021-04-28 10:55:00,04/28/2021 10:55:00 AM,2421 Chateau Village Way in Austin (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Shorthair,Tortie/White,78744,30.171961500000002,-97.76597170045454
125249,A833333,,2021-04-28 10:55:00,04/28/2021 10:55:00 AM,2421 Chateau Village Way in Austin (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Shorthair,Tortie/White,78744,30.171961500000002,-97.76597170045454
125251,A830502,*Tootsie,2021-04-26 15:55:00,04/26/2021 03:55:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 months,Boxer Mix,Tricolor,None,,
125252,A830502,*Tootsie,2021-04-16 16:00:00,04/16/2021 04:00:00 PM,Highway 71 And Woodward in Austin (TX),Stray,Normal,Dog,Spayed Female,3 months,Boxer Mix,Tricolor,None,,
125253,A833329,,2021-04-28 10:55:00,04/28/2021 10:55:00 AM,2421 Chateau Village Way in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Blue/White,78744,30.171961500000002,-97.76597170045454
125254,A830653,*Topaz,2021-03-13 12:34:00,03/13/2021 12:34:00 PM,1900 East Howard Lane in Travis (TX),Stray,Injured,Dog,Intact Female,2 years,Doberman Pinsch Mix,Black/Brown,78753,30.411803,-97.650451
125255,A830502,*Tootsie,2021-03-10 13:25:00,03/10/2021 01:25:00 PM,1221 Algarita Avenue in Austin (TX),Stray,Sick,Dog,Intact Female,2 months,Boxer Mix,Tricolor,78704,30.237402000000003,-97.74157257352941
125256,A830653,*Topaz,2021-03-27 17:15:00,03/27/2021 05:15:00 PM,Round Rock (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Doberman Pinsch Mix,Black/Brown,None,,
125257,A833330,,2021-04-28 10:55:00,04/28/2021 10:55:00 AM,2421 Chateau Village Way in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Shorthair,Black,78744,30.171961500000002,-97.76597170045454
125259,A832733,Delilah,2021-04-19 09:29:00,04/19/2021 09:29:00 AM,1215 West Slaughter Lane in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,Anatol Shepherd/American Bulldog,White/Brown Brindle,78748,30.173093,-97.814327
125260,A831516,Boogie Bear,2021-04-28 11:36:00,04/28/2021 11:36:00 AM,46Th And Airport in Austin (TX),Stray,Normal,Dog,Intact Male,5 months,German Shepherd/Labrador Retriever,White,None,,
125261,A832452,Poe,2021-04-13 17:05:00,04/13/2021 05:05:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,7 months,Boxer/Pug,Brown Brindle/White,None,,
125262,A831516,Boogie Bear,2021-03-29 00:31:00,03/29/2021 12:31:00 AM,5808 Mckinney Falls Pkwy in Austin (TX),Public Assist,Normal,Dog,Intact Male,4 months,German Shepherd/Labrador Retriever,White,78744,30.182757758977857,-97.71909243453325
125263,A833340,,2021-04-28 11:59:00,04/28/2021 11:59:00 AM,Old San Antonio Road in Travis (TX),Stray,Normal,Other,Unknown,2 years,Rabbit Sh,Orange/White,78652,30.1428037,-97.8015653
125264,A832864,*Boone,2021-04-20 17:31:00,04/20/2021 05:31:00 PM,1201 East Rundberg in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Redbone Hound Mix,Red/Black,None,,
125265,A832964,Rock,2021-04-21 16:35:00,04/21/2021 04:35:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,Australian Cattle Dog/Pit Bull,Black/White,None,,
125266,A832243,Luna,2021-04-15 13:15:00,04/15/2021 01:15:00 PM,8100 North Mopac Expressway in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Labrador Retriever/German Shepherd,Brown/White,78731,30.3006477,-97.7584934
125267,A833139,*Daffodil,2021-04-24 15:24:00,04/24/2021 03:24:00 PM,1501 East Howard Lane in Austin (TX),Stray,Normal,Dog,Intact Female,5 months,Pit Bull,White/Black,78753,30.403864565606703,-97.63927472572205
125268,A832903,*Moose Tracks,2021-04-21 13:09:00,04/21/2021 01:09:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Male,2 months,Anatol Shepherd Mix,Tan,None,,
125269,A832900,*Cookie Dough,2021-04-21 13:09:00,04/21/2021 01:09:00 PM,Travis (TX),Owner Surrender,Normal,Dog,Intact Female,2 months,Anatol Shepherd Mix,Tricolor,None,,
125271,A833356,Misty,2021-04-28 15:04:00,04/28/2021 03:04:00 PM,Austin (TX),Owner Surrender,Sick,Cat,Spayed Female,16 years,Domestic Medium Hair,Calico,None,,
125272,A772439,Panchita,2021-04-25 20:12:00,04/25/2021 08:12:00 PM,9309 Mosswood in Austin (TX),Stray,Normal,Cat,Spayed Female,3 years,Domestic Shorthair Mix,Torbie,None,,
125273,A713025,Ducky,2021-04-28 15:45:00,04/28/2021 03:45:00 PM,Purple Sage in Austin (TX),Stray,Injured,Dog,Intact Male,7 years,Boxer,Brown/Black,78724,30.310965,-97.658402
125274,A833339,Fifi,2021-04-28 11:57:00,04/28/2021 11:57:00 AM,1202 Watermelon Way in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Bullmastiff Mix,Tan/Black,None,,
125275,A832347,*Pluto,2021-04-12 08:00:00,04/12/2021 08:00:00 AM,Arctic Court And Point North Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,German Wirehaired Pointer/Labrador Retriever,White,None,,
125276,A832443,*Venus,2021-04-13 15:10:00,04/13/2021 03:10:00 PM,Arctic Court And Point North Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Wirehaired Pointer/Labrador Retriever,White,None,,
125277,A832467,*Nova,2021-04-14 11:24:00,04/14/2021 11:24:00 AM,Arctic Court And Point North Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,German Wirehaired Pointer/Labrador Retriever,White/Black,None,,
125278,A833347,Titan,2021-04-28 12:52:00,04/28/2021 12:52:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,4 years,Siberian Husky Mix,Black/White,None,,
125279,A833357,B.B.,2021-04-28 15:04:00,04/28/2021 03:04:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,18 years,Domestic Shorthair,Black,None,,
125280,A832403,*Cassiopeia,2021-04-13 08:00:00,04/13/2021 08:00:00 AM,Arctic Court And Point North Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Pit Bull/Labrador Retriever,White/Brown,None,,
125281,A832469,*Cosmo,2021-04-14 11:25:00,04/14/2021 11:25:00 AM,Arctic Court And Point North Drive in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,German Wirehaired Pointer/Labrador Retriever,White/Black,None,,
125282,A833336,Diablo,2021-04-28 11:29:00,04/28/2021 11:29:00 AM,1204 Watermelon Way in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,German Shepherd,Black/Tan,78725,30.226022,-97.630978
125283,A833366,,2021-04-28 16:24:00,04/28/2021 04:24:00 PM,13713 Sugar Bush Pass in Manor (TX),Stray,Injured,Cat,Intact Female,5 years,Domestic Shorthair,Calico,None,,
125284,A833367,Lady,2021-04-28 16:38:00,04/28/2021 04:38:00 PM,1156 West Cesar Chavez Street in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,American Staffordshire Terrier,Tricolor,78703,30.2698608,-97.759685
125285,A833369,,2021-04-28 16:57:00,04/28/2021 04:57:00 PM,127 Bolles Circle in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Medium Hair,Black/White,78753,30.3508415,-97.70407955250784
125286,A833350,,2021-04-28 14:52:00,04/28/2021 02:52:00 PM,4801 Turnstone Drive in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair,Black,78744,30.187323,-97.7474082454955
125287,A833386,,2021-04-29 08:46:00,04/29/2021 08:46:00 AM,4813 Red Bluff Rd in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Bat,Black,78702,30.250650999999998,-97.70104148499061
125288,A833328,,2021-04-28 10:50:00,04/28/2021 10:50:00 AM,13911 Cambourne Drive in Travis (TX),Stray,Normal,Dog,Intact Female,4 years,Beagle Mix,Black,78660,30.415523999999998,-97.64776020792078
125289,A833131,*Sagan,2021-04-24 12:55:00,04/24/2021 12:55:00 PM,Sunday Silence Drive And Gilwell Drive in Travis (TX),Stray,Normal,Dog,Intact Male,1 year,Labrador Retriever,White/Brown,None,,
125290,A832041,Tiny,2021-04-29 09:33:00,04/29/2021 09:33:00 AM,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,2 years,Labrador Retriever Mix,Black,None,,
125291,A833162,*Drummer,2021-04-25 14:31:00,04/25/2021 02:31:00 PM,Slaughter Lane And South 1St Street in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Pit Bull Mix,Blue/White,None,,
125292,A831964,Patel,2021-04-28 15:29:00,04/28/2021 03:29:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4 months,Domestic Shorthair,Black,None,,
125293,A831964,Patel,2021-04-05 11:56:00,04/05/2021 11:56:00 AM,13024 Wright Road in Travis (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair,Black,78610,30.08623,-97.75132
125294,A833331,Buster,2021-04-28 11:06:00,04/28/2021 11:06:00 AM,21702 Quail Valley Court in Travis (TX),Public Assist,Normal,Dog,Intact Male,16 years,Dachshund,Black/Brown,78641,30.516102,-97.964909
125295,A833156,*Mira,2021-04-25 12:07:00,04/25/2021 12:07:00 PM,East 6Th Street And Pedernales Street in Austin (TX),Stray,Normal,Dog,Intact Female,7 months,German Shepherd,Black/Tan,None,,
125296,A833397,,2021-04-29 10:52:00,04/29/2021 10:52:00 AM,7201 Levander Loop in Austin (TX),Stray,Sick,Cat,Intact Female,3 weeks,Domestic Shorthair,Calico,78702,30.2523206,-97.6904572
125297,A833405,,2021-04-29 11:34:00,04/29/2021 11:34:00 AM,1601 East 10Th Street in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Cairn Terrier Mix,Tan,78702,30.266423000000003,-97.72471864222221
